constituency,ac_number,candidate,party,votes,turnout,reserved,region,vote_share_%
Ranipet,41,N.SUGUMAR,IND,63,77.24,GEN,North,0.03036700696995112
Ranipet,41,K.SAKTHIVEL NATHAN,IND,48,77.24,GEN,North,0.023136767215200856
Arcot,42,J.L.ESWARAPPAN,DMK,103885,79.62,GEN,North,49.51833014762311
Arcot,42,ELAVAZAGAN.K.L,PMK,83927,79.62,GEN,North,40.005052647635026
Arcot,42,R.KATHIRAVAN,NTK,12088,79.62,GEN,North,5.761924963415971
Arcot,42,A.R.MOHAMED RAFFI,MNM,2860,79.62,GEN,North,1.3632615317148973
Arcot,42,NONE OF THE ABOVE,NOTA,2253,79.62,GEN,North,1.0739259548789033
Arcot,42,N.JANARTHANAN,AMMK,2190,79.62,GEN,North,1.0438960679914773
Arcot,42,A.C.KESAVAN,BSP,782,79.62,GEN,North,0.37275192930106626
Arcot,42,K.MANIGANDAN,IND,457,79.62,GEN,North,0.21783584615164617
Arcot,42,H.MOHAMED GHOUSE,Tipu Sultan Party,397,79.62,GEN,North,0.18923595387790706
Arcot,42,VASANTHAKUMAR,IND,382,79.62,GEN,North,0.18208598080947228
Arcot,42,T.D.SHANMUGAM,IND,231,79.62,GEN,North,0.11010958525389555
Arcot,42,MUNIVEL.S,National Democratic Party of South India,184,79.62,GEN,North,0.08770633630613325
Arcot,42,P.ESWARAN,IND,155,79.62,GEN,North,0.07388305504049268
Vellore,43,KARTHIKEYAN .P,DMK,84299,70.25,GEN,North,46.85907092312909
Vellore,43,APPU S.R.K,AIADMK,75118,70.25,GEN,North,41.75565178238901
Vellore,43,POONKUNDRAN .N,NTK,8530,70.25,GEN,North,4.741549424955114
Vellore,43,VIKRAM CHAKRAVARTHY .G,MNM,7243,70.25,GEN,North,4.026148005269624
Vellore,43,NONE OF THE ABOVE,NOTA,1441,70.25,GEN,North,0.8010050083658052
Vellore,43,NARESH KUMAR .R,Tamil Nadu Ilangyar Katchi,928,70.25,GEN,North,0.5158450019177427
Vellore,43,DHARMALINGAM .V.D,AMMK,865,70.25,GEN,North,0.48082535200306836
Vellore,43,VISHNUMOHAN .E,IND,367,70.25,GEN,North,0.2040033574394521
Vellore,43,VIJAYARAJ .K,IND,224,70.25,GEN,North,0.12451431080773101
Vellore,43,SENTHILKUMAR .P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,202,70.25,GEN,North,0.11228522671054314
Vellore,43,SYED JALALUDDIN .M,Tipu Sultan Party,187,70.25,GEN,North,0.10394721482609687
Vellore,43,PANNEER SEVLAN .N,IND,138,70.25,GEN,North,0.07670970933690571
Vellore,43,NASEER K,IND,91,70.25,GEN,North,0.05058393876564072
Vellore,43,MANOGARAN S,Kamarajar Deseeya Congress,67,70.25,GEN,North,0.03724311975052669
Vellore,43,SRINIVASAN .N,IND,67,70.25,GEN,North,0.03724311975052669
Vellore,43,SATHISHKUMAR .S,IND,54,70.25,GEN,North,0.03001684278400658
Vellore,43,KARTHIKEYAN .R,IND,42,70.25,GEN,North,0.023346433276449564
Vellore,43,KARTHICK .E,IND,36,70.25,GEN,North,0.020011228522671055
Anaikattu,44,A.P.NANDAKUMAR,DMK,95159,77.05,GEN,North,48.107479588483606
Anaikattu,44,D.VELAZHAGAN,AIADMK,88799,77.05,GEN,North,44.89219180506054
Anaikattu,44,A.SUMITHRA,NTK,8125,77.05,GEN,North,4.107580698162332
Anaikattu,44,NONE OF THE ABOVE,NOTA,1791,77.05,GEN,North,0.9054371729733829
Anaikattu,44,M.SENTHIL KUMAR,IND,1357,77.05,GEN,North,0.6860291701423118
Anaikattu,44,V.D.SATHISH KUMAR,AMMK,1140,77.05,GEN,North,0.5763251687267764
Anaikattu,44,P VENKATESAN,IND,468,77.05,GEN,North,0.2365966482141503
Anaikattu,44,K.RAJASEKAR,IJK,328,77.05,GEN,North,0.16581987310735322
Anaikattu,44,M RAJBABU,IND,179,77.05,GEN,North,0.09049316245797628
Anaikattu,44,T.MATHAN KUMAR,IND,150,77.05,GEN,North,0.07583225904299688
Anaikattu,44,N.KIRUBAKARAN,IND,109,77.05,GEN,North,0.055104774904577734
Anaikattu,44,K.NAVEENKUMAR,IND,94,77.05,GEN,North,0.04752154900027805
Anaikattu,44,R KARUNAMOORTHY,IND,62,77.05,GEN,North,0.031344000404438715
Anaikattu,44,M.ARUN,IND,44,77.05,GEN,North,0.022244129319279087
Kilvaithinankuppam,45,M.JAGAN MOORTHY,AIADMK,84579,76.5,SC,North,48.574004732259766
Kilvaithinankuppam,45,K SEETHARAMAN,DMK,73997,76.5,SC,North,42.49672647079093
Kilvaithinankuppam,45,J.DIVYA RANI,NTK,10027,76.5,SC,North,5.758539891112082
Kilvaithinankuppam,45,NONE OF THE ABOVE,NOTA,1798,76.5,SC,North,1.032597459281891
Kilvaithinankuppam,45,DHANASEELAN,DMDK,1432,76.5,SC,North,0.822402425857435
Kilvaithinankuppam,45,K ELAVARASAN,RPI(A),547,76.5,SC,North,0.31414394339665985
Kilvaithinankuppam,45,PUSHPALATHA D,BSP,519,76.5,SC,North,0.29806344903631893
Kilvaithinankuppam,45,K VENKATASAMY,IJK,519,76.5,SC,North,0.29806344903631893
Kilvaithinankuppam,45,S SELVA CHENGUTTUVAN,IND,331,76.5,SC,North,0.19009441547403
Kilvaithinankuppam,45,E.P.ELANCHEZHIYAN,IND,242,76.5,SC,North,0.1389814155429464
Kilvaithinankuppam,45,K SATHU,National Democratic Party of South India,133,76.5,SC,North,0.07638234821161931
Gudiyatham,46,AMULU.V,DMK,100412,72.56,SC,North,47.446959315786984
Gudiyatham,46,PARITHA.G,AIADMK,93511,72.56,SC,North,44.186079478334825
Gudiyatham,46,KALAIYENTHIRI.R,NTK,11834,72.56,SC,North,5.591834806029391
Gudiyatham,46,JAYANTHI PADMANABAN.C,AMMK,1810,72.56,SC,North,0.8552662665973633
Gudiyatham,46,NONE OF THE ABOVE,NOTA,1699,72.56,SC,North,0.8028162358833814
Gudiyatham,46,RAJA.S,BSP,505,72.56,SC,North,0.2386240136086566
Gudiyatham,46,RAJAN.C,IJK,482,72.56,SC,North,0.22775598922648016
Gudiyatham,46,JAIKARTHIKEYAN.K,IND,449,72.56,SC,North,0.2121627368520531
Gudiyatham,46,LAKSHMIPATHY.N,IND,257,72.56,SC,North,0.12143835940084109
Gudiyatham,46,ELUMALAI.M,IND,168,72.56,SC,North,0.07938383026981051
Gudiyatham,46,GUNASEELAN.P,IND,137,72.56,SC,North,0.06473562349383358
Gudiyatham,46,SELVAVINAYAGAM.D,All Pensioner’s Party,119,72.56,SC,North,0.056230213107782444
Gudiyatham,46,VENNILA.R,RPI(A),67,72.56,SC,North,0.03165902754807919
Gudiyatham,46,RADHA,IND,66,72.56,SC,North,0.031186504748854135
Gudiyatham,46,PRIYA.M,IND,62,72.56,SC,North,0.029296413551953882
Gudiyatham,46,MANOJKUMAR.G,IND,52,72.56,SC,North,0.024571185559703255
Vaniayambadi,47,G.SENDHIL KUMAR,AIADMK,88018,75.55,GEN,North,46.3259946209677
Vaniayambadi,47,N.MOHAMMED NAYEEM,IUML,83114,75.55,GEN,North,43.74490123528266
Vaniayambadi,47,A.J.DEVENDHIRAN,NTK,11226,75.55,GEN,North,5.908514344963342
Vaniayambadi,47,T.S.VAKEEL AHMED,AIMIM,1897,75.55,GEN,North,0.998436817423433
Vaniayambadi,47,M.GNANA DOSS,MNM,1868,75.55,GEN,North,0.983173418527661
Vaniayambadi,47,NONE OF THE ABOVE,NOTA,1492,75.55,GEN,North,0.7852755569824788
Vaniayambadi,47,D.RAMU,BSP,721,75.55,GEN,North,0.37947967599488414
Vaniayambadi,47,M.SURESH,IND,362,75.55,GEN,North,0.1905293241472234
Vaniayambadi,47,B.JAGAN,Akhil Bharat Hindu Mahasabha,356,75.55,GEN,North,0.18737137954809813
Vaniayambadi,47,P.ABDUL WAHID,IND,259,75.55,GEN,North,0.13631794186223992
Vaniayambadi,47,DELHI RAJI.S,IND,186,75.55,GEN,North,0.09789628257288271
Vaniayambadi,47,C.M.MOHAMMED HUSSAIN,IND,186,75.55,GEN,North,0.09789628257288271
Vaniayambadi,47,R.SEKAR,All India Youth Development Party,179,75.55,GEN,North,0.09421201387390327
Vaniayambadi,47,SYED MOHAMMED SALEEM,IND,133,75.55,GEN,North,0.0700011052806097
Ambur,48,VILWANATHAN.A.C,DMK,90476,74.01,GEN,North,50.864075377505934
Ambur,48,NAZAR MOHAMED.K,AIADMK,70244,74.01,GEN,North,39.489987519535866
Ambur,48,MAHARUNNISHA,NTK,10150,74.01,GEN,North,5.706158153341054
Ambur,48,UMAR FAROOK.ASA,SDPI,1793,74.01,GEN,North,1.0079942432453703
Ambur,48,RAJA.S,MNM,1638,74.01,GEN,North,0.9208558675046943
Ambur,48,NONE OF THE ABOVE,NOTA,1417,74.01,GEN,North,0.7966134091905688
Ambur,48,WAZEER AHMED.J,BSP,681,74.01,GEN,North,0.3828466701896806
Ambur,48,MANI.S.P,All Pensioner’s Party,363,74.01,GEN,North,0.2040724541539707
Ambur,48,ASHOK KUMAR.C,Anaithu Makkal Puratchi Katchi,319,74.01,GEN,North,0.17933639910500454
Ambur,48,RAJINIKANTH.P,IND,253,74.01,GEN,North,0.14223231653155535
Ambur,48,MURUGAN.L,IND,201,74.01,GEN,North,0.1129987969282317
Ambur,48,GEORGE.V.A.,IND,160,74.01,GEN,North,0.08994929108714962
Ambur,48,PARTHIBAN.V,All India Youth Development Party,101,74.01,GEN,North,0.056780489998763194
Ambur,48,KAREEM BASHA.A,Rashtriya Ulama Council,82,74.01,GEN,North,0.04609901168216418
Jolarpet,49,DEVARAJI.K.,DMK,89490,80.98,GEN,North,45.57491928009045
Jolarpet,49,VEERAMANI.K.C.,AIADMK,88399,80.98,GEN,North,45.01930147994989
Jolarpet,49,SIVA.A.,NTK,13328,80.98,GEN,North,6.787602236730869
Jolarpet,49,NONE OF THE ABOVE,NOTA,1337,80.98,GEN,North,0.680899173957771
Jolarpet,49,KARUNANIDHI.R.,IND,1067,80.98,GEN,North,0.5433952270852219
Jolarpet,49,KALASTHRI.S.,All India Uzhavargal Uzhaippalargal Katchi,870,80.98,GEN,North,0.44306827325599163
Jolarpet,49,THENNARASU SAAMRAJ,AMMK,619,80.98,GEN,North,0.3152405300522515
Jolarpet,49,SIVAKUMAR.V.C.,BSP,347,80.98,GEN,North,0.1767180354250909
Jolarpet,49,VEERAMANI.S.,IND,217,80.98,GEN,North,0.11051243137534504
Jolarpet,49,VEERAMANI.H.,IND,209,80.98,GEN,North,0.10643824035689914
Jolarpet,49,VEERAMANI.A.,IND,148,80.98,GEN,North,0.07537253384124915
Jolarpet,49,MANITHAN,IND,142,80.98,GEN,North,0.07231689057741472
Jolarpet,49,DEVARAJI.R.,IND,103,80.98,GEN,North,0.052455209362490963
Jolarpet,49,DEVARAJ.V.K.,IND,82,80.98,GEN,North,0.04176045793907047
Tiruppattur,50,A. NALLATHAMBI,DMK,96522,76.97,GEN,North,51.91308556983812
Tiruppattur,50,T.K. RAJA,PMK,68282,76.97,GEN,North,36.724573764319906
Tiruppattur,50,M. SUMATHI,NTK,12127,76.97,GEN,North,6.522347119883827
Tiruppattur,50,A. GNANASEKAR,AMMK,2702,76.97,GEN,North,1.453235088474157
Tiruppattur,50,NONE OF THE ABOVE,NOTA,1632,76.97,GEN,North,0.8777496907438284
Tiruppattur,50,B. VIJAYAKUMAR,IND,1096,76.97,GEN,North,0.5894691550583553
Tiruppattur,50,S. KALASHTHRI,All India Uzhavargal Uzhaippalargal Katchi,724,76.97,GEN,North,0.38939385790351205
Tiruppattur,50,S. SATHIYAMOORTHY,Makkal Nala Kazhagam,519,76.97,GEN,North,0.2791373097402248
Tiruppattur,50,R. AROCKIA JOE PRABU,IND,438,76.97,GEN,North,0.23557252729521863
Tiruppattur,50,R. PALANI,IND,362,76.97,GEN,North,0.19469692895175603
Tiruppattur,50,M. NALLASIVAM,IND,323,76.97,GEN,North,0.17372129295971603
Tiruppattur,50,MANITHAN,IND,309,76.97,GEN,North,0.16619157747539398
Tiruppattur,50,I. GOVINDARAJI,IND,297,76.97,GEN,North,0.15973753563168933
Tiruppattur,50,I. ROSELIN JEEVA,Samaniya Makkal Nala Katchi,264,76.97,GEN,North,0.14198892056150164
Tiruppattur,50,G. RAJA,IND,205,76.97,GEN,North,0.11025654816328725
Tiruppattur,50,A. JEYAMMA,Anaithu Makkal Puratchi Katchi,128,76.97,GEN,North,0.06884311299951595
Uthangarai,51,T.M.TAMILSELVAM,AIADMK,99675,78.37,SC,North,52.95580242584593
Uthangarai,51,S.ARUMUGAM,INC,71288,78.37,SC,North,37.87422366023281
Uthangarai,51,ELANGOVAN,NTK,10424,78.37,SC,North,5.538111707920923
Uthangarai,51,R.BAKYARAJ,DMDK,2291,78.37,SC,North,1.2171732466276703
Uthangarai,51,NONE OF THE ABOVE,NOTA,1359,78.37,SC,North,0.722015906663904
Uthangarai,51,K.MURUGESAN,MNM,1254,78.37,SC,North,0.6662310132130504
Uthangarai,51,NAGARAJ,BSP,722,78.37,SC,North,0.3835875530620594
Uthangarai,51,C.JAYARAMAN,IND,322,78.37,SC,North,0.1710736732492841
Uthangarai,51,R.VIVEKANANDHAN,IND,283,78.37,SC,North,0.1503535699675385
Uthangarai,51,S.PERUMAL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,206,78.37,SC,North,0.10944464810357926
Uthangarai,51,T.TAMILARASAN,IND,181,78.37,SC,North,0.09616253061528081
Uthangarai,51,R.MANJUNATHAN,IND,114,78.37,SC,North,0.06056645574664095
Uthangarai,51,M.THENMOZHI,IND,104,78.37,SC,North,0.05525360875132157
Bargur,52,MATHIAZHAGAN D,DMK,97256,79.08,GEN,North,49.17283501193221
Bargur,52,KRISHNAN A,AIADMK,84642,79.08,GEN,North,42.795170489018325
Bargur,52,KARUNAKARAN K,NTK,10113,79.08,GEN,North,5.113153743477733
Bargur,52,NONE OF THE ABOVE,NOTA,1507,79.08,GEN,North,0.7619423209157465
Bargur,52,GANESA KUMAR S,AMMK,1064,79.08,GEN,North,0.5379606034866319
Bargur,52,NIRMALA A,NPP,710,79.08,GEN,North,0.3589774703717187
Bargur,52,MANJUNATHAN M,IND,623,79.08,GEN,North,0.3149900901994095
Bargur,52,MURALI M,BSP,443,79.08,GEN,North,0.2239817174291146
Bargur,52,ARUN GOWTHAM R,IJK,345,79.08,GEN,North,0.1744327144763985
Bargur,52,MANI K,IND,327,79.08,GEN,North,0.165331877199369
Bargur,52,SANTHAMOORTHI K,IND,223,79.08,GEN,North,0.11274926182097642
Bargur,52,VASANTHARAJ P,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,184,79.08,GEN,North,0.09303078105407919
Bargur,52,AANDI A,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,121,79.08,GEN,North,0.061177850584475994
Bargur,52,KALPANA D,IND,119,79.08,GEN,North,0.060166646442583835
Bargur,52,KRISHNAN A,IND,107,79.08,GEN,North,0.05409942159123084
Krishnagiri,53,ASHOKKUMAR.K,AIADMK,96050,78.5,GEN,North,45.38195494405806
Krishnagiri,53,SENGUTTUVAN.T,DMK,95256,78.5,GEN,North,45.006803749622016
Krishnagiri,53,NIRANDARI.V,NTK,11137,78.5,GEN,North,5.262038856970063
Krishnagiri,53,RAVISHANKAR.R.K,MNM,3455,78.5,GEN,North,1.6324274266706986
Krishnagiri,53,NONE OF THE ABOVE,NOTA,1837,78.5,GEN,North,0.8679505594194133
Krishnagiri,53,CHANDRAMOHAN.K.M,NCP,1088,78.5,GEN,North,0.5140610825521621
Krishnagiri,53,AMEENULLA,AIMIM,858,78.5,GEN,North,0.40539008164499546
Krishnagiri,53,TAMILSELVAN.S,BSP,488,78.5,GEN,North,0.23057151496824915
Krishnagiri,53,SAKTHI.K,IND,418,78.5,GEN,North,0.19749773208345933
Krishnagiri,53,SIVAN.C,IND,318,78.5,GEN,North,0.15024947081947385
Krishnagiri,53,GOPINATH.M,IND,232,78.5,GEN,North,0.10961596613244633
Krishnagiri,53,VIJAYAKUMAR.R,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,137,78.5,GEN,North,0.06473011793166011
Krishnagiri,53,SASIKUMAR.K.S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,129,78.5,GEN,North,0.06095025703054127
Krishnagiri,53,TVS GANDHI,IND,97,78.5,GEN,North,0.045830813426065924
Krishnagiri,53,RUTHRAMANI.T,Desiya Makkal Sakthi Katchi,89,78.5,GEN,North,0.04205095252494708
Krishnagiri,53,KUMARESAN.M,IND,59,78.5,GEN,North,0.027876474145751434
Veppanahalli,54,K.P.MUNUSAMY,AIADMK,94104,81.31,GEN,North,45.87283868168723
Veppanahalli,54,P.MURUGAN,DMK,91050,81.31,GEN,North,44.384106541354484
Veppanahalli,54,M.SAKTHIVEL,NTK,8310,81.31,GEN,North,4.050872326838614
Veppanahalli,54,S.M.MURUGESAN,DMDK,3601,81.31,GEN,North,1.7553780082967325
Veppanahalli,54,ABDUL AZEEZ AMANULLAH,IND,3022,81.31,GEN,North,1.4731331133220564
Veppanahalli,54,NONE OF THE ABOVE,NOTA,1662,81.31,GEN,North,0.8101744653677226
Veppanahalli,54,P.JAYAPAL,MNM,672,81.31,GEN,North,0.3275795672244944
Veppanahalli,54,RAMASWAMY,IND,567,81.31,GEN,North,0.27639525984566715
Veppanahalli,54,S.THANGAPANDIYAN,Tamil Nadu Ilangyar Katchi,419,81.31,GEN,North,0.2042497599212249
Veppanahalli,54,C.CHAKKARLAPPA,IND,405,81.31,GEN,North,0.19742518560404795
Veppanahalli,54,LAKSHMANAN SHANMUGAM,IND,378,81.31,GEN,North,0.18426350656377807
Veppanahalli,54,K.P.U.UVARAJ,IND,285,81.31,GEN,North,0.13892883431395966
Veppanahalli,54,M.MARIYAPPAN,Puthiya Tamilagam,226,81.31,GEN,North,0.1101681282629996
Veppanahalli,54,KRISHNAMOORTHY,IND,155,81.31,GEN,North,0.0755577870830307
Veppanahalli,54,USHA,IND,154,81.31,GEN,North,0.07507031748894662
Veppanahalli,54,VALLI,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,131,81.31,GEN,North,0.06385851682501303
Hosur,55,PRAKAASH Y,DMK,118231,70.09,GEN,North,47.654958927520575
Hosur,55,JYOTHI S,AIADMK,105864,70.09,GEN,North,42.6702351490137
Hosur,55,GEETHA LAKSHMI S,NTK,11422,70.09,GEN,North,4.603825907504293
Hosur,55,MASOOD S,MNM,6563,70.09,GEN,North,2.6453256374497176
Hosur,55,NONE OF THE ABOVE,NOTA,1976,70.09,GEN,North,0.7964594635990616
Hosur,55,MAREGOWDU M,AMMK,806,70.09,GEN,North,0.3248716233101436
Hosur,55,RAMASWAMY G C,IND,629,70.09,GEN,North,0.2535288474715637
Hosur,55,MUTHU R K,IND,585,70.09,GEN,North,0.23579392014445905
Hosur,55,EZHILAN S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,462,70.09,GEN,North,0.18621673693459842
Hosur,55,MUTHAMIZH MUDHALVAN S,IND,397,70.09,GEN,North,0.16001741247410298
Hosur,55,LOKESH V,IND,361,70.09,GEN,North,0.1455070173882901
Hosur,55,SELVAM G,New Generation People’s Party,145,70.09,GEN,North,0.05844464687341293
Hosur,55,BALARAJU N,IND,132,70.09,GEN,North,0.05320478198131384
Hosur,55,SUNDAR L,SHS,127,70.09,GEN,North,0.051189449330506495
Hosur,55,SHANMUGAM R,IND,125,70.09,GEN,North,0.05038331627018356
Hosur,55,DEVAPPA Y,IND,81,70.09,GEN,North,0.03264838894307895
Hosur,55,GEETHA V,IND,73,70.09,GEN,North,0.029423856701787196
Hosur,55,JAYASEELAN G,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,65,70.09,GEN,North,0.026199324460495447
Hosur,55,KISHORE KUMAR R,IND,54,70.09,GEN,North,0.0217655926287193
Thalli,56,RAMACHANDRAN.T,CPI,120641,77.06,GEN,North,62.17903124387956
Thalli,56,DR.NAGESH KUMAR.C,BJP,64415,77.06,GEN,North,33.19984331673728
Thalli,56,MARY SELVARANI.R,NTK,3776,77.06,GEN,North,1.9461710527672118
Thalli,56,NONE OF THE ABOVE,NOTA,1966,77.06,GEN,North,1.0132871530032677
Thalli,56,ASHOK KUMAR.V,IJK,788,77.06,GEN,North,0.4061395099524796
Thalli,56,VASANTHAMMA.N,IND,584,77.06,GEN,North,0.3009967941779798
Thalli,56,KUMAR.M,IND,422,77.06,GEN,North,0.2175011081217594
Thalli,56,RAVI MUNISWAMY,IND,353,77.06,GEN,North,0.18193813072744328
Thalli,56,SEKAR.M.V,AMMK,346,77.06,GEN,North,0.17833029244106338
Thalli,56,DEVAPPA@DEVAGOWDA.Y,IND,222,77.06,GEN,North,0.11442001422519096
Thalli,56,USHA.M,New Generation People’s Party,209,77.06,GEN,North,0.107719743121914
Thalli,56,RAVI.G,SP,162,77.06,GEN,North,0.08349568605622043
Thalli,56,JANAKI.G,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,138,77.06,GEN,North,0.07112595478863222
Palacode,57,ANBALAGAN.K.P.,AIADMK,110070,87.37,GEN,North,53.27815290786321
Palacode,57,MURUGAN.P.K.,DMK,81970,87.37,GEN,North,39.67666206829788
Palacode,57,KALAISELVI.G.,NTK,7704,87.37,GEN,North,3.7290350686125024
Palacode,57,VIJAYASANKAR.P.,DMDK,2409,87.37,GEN,North,1.166049517171277
Palacode,57,NONE OF THE ABOVE,NOTA,1351,87.37,GEN,North,0.6539364457029454
Palacode,57,RAJASEKAR.D.,MNM,1176,87.37,GEN,North,0.569229652218108
Palacode,57,HARI.R.,BSP,585,87.37,GEN,North,0.2831627096493139
Palacode,57,VADIVEL.M.,IND,465,87.37,GEN,North,0.225078051259711
Palacode,57,RAJKUMAR.T.,IND,406,87.37,GEN,North,0.19651976088482298
Palacode,57,MURUGAN.K.G.,IND,169,87.37,GEN,North,0.08180256056535734
Palacode,57,MURUGAN.K.,IND,120,87.37,GEN,North,0.05808465838960284
Palacode,57,SHARAVANAN.M.P.,IND,90,87.37,GEN,North,0.04356349379220214
Palacode,57,ANBARASU.D.,IND,80,87.37,GEN,North,0.03872310559306856
Pennagaram,58,MANI. G.K,PMK,106123,85.0,GEN,North,50.46147262309503
Pennagaram,58,INBASEKARAN. P.N.P,DMK,84937,85.0,GEN,North,40.38753239342859
Pennagaram,58,TAMILAZHAGAN. R,NTK,8945,85.0,GEN,North,4.253346330329759
Pennagaram,58,UTHAYAKUMAR. R,DMDK,2921,85.0,GEN,North,1.3889351180428424
Pennagaram,58,PERIYANANJAPPAN. A,IND,1968,85.0,GEN,North,0.9357837426594708
Pennagaram,58,NONE OF THE ABOVE,NOTA,1759,85.0,GEN,North,0.8364042699888257
Pennagaram,58,SHAKILA. K,MNM,1471,85.0,GEN,North,0.6994603076484154
Pennagaram,58,THIRUMURUGAN. P,IND,451,85.0,GEN,North,0.21445044102612873
Pennagaram,58,MUNUSAMY. S,IND,265,85.0,GEN,North,0.12600746534794705
Pennagaram,58,MOORTHI. S,BSP,245,85.0,GEN,North,0.11649746796319632
Pennagaram,58,DHARUMAN. K,IND,243,85.0,GEN,North,0.11554646822472124
Pennagaram,58,MANI. K.G.,IND,212,85.0,GEN,North,0.10080597227835762
Pennagaram,58,ANNADURAI. C,Desiya Makkal Sakthi Katchi,211,85.0,GEN,North,0.10033047240912009
Pennagaram,58,ANNADURAI. V,IND,207,85.0,GEN,North,0.09842847293216994
Pennagaram,58,MANI. P,IND,205,85.0,GEN,North,0.09747747319369487
Pennagaram,58,SIVALINGAM. N,IND,142,85.0,GEN,North,0.0675209814317301
Dharmapuri,59,VENKATESHWARAN.S.P.,PMK,105630,79.69,GEN,North,48.602835280422205
Dharmapuri,59,SUBRAMANI.P,DMK,78770,79.69,GEN,North,36.24392061951015
Dharmapuri,59,RAJENDRAN.D.K.,AMMK,11226,79.69,GEN,North,5.165345345621695
Dharmapuri,59,SENTHIL KUMAR (A) SENTHIL.A.,NTK,8700,79.69,GEN,North,4.00307362434605
Dharmapuri,59,JAYAVENKATESAN.S.K.,MNM,5083,79.69,GEN,North,2.338807268109307
Dharmapuri,59,NATARAJAN.M.,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,1897,79.69,GEN,North,0.8728540994694778
Dharmapuri,59,NONE OF THE ABOVE,NOTA,1726,79.69,GEN,North,0.7941729971978485
Dharmapuri,59,NATARAJAN.V.,IND,718,79.69,GEN,North,0.3303686048598234
Dharmapuri,59,TAMILARASAN.S.,IND,654,79.69,GEN,North,0.3009207069335996
Dharmapuri,59,PERUMAL.P,BSP,464,79.69,GEN,North,0.21349725996512264
Dharmapuri,59,SUBRAMANI.K.,IND,364,79.69,GEN,North,0.16748491945539795
Dharmapuri,59,MANIGANDAN.E.V.,IND,357,79.69,GEN,North,0.1642640556197172
Dharmapuri,59,SUBRAMANI.T.,IND,304,79.69,GEN,North,0.1398775151495631
Dharmapuri,59,SHANMUGAM.P.,IND,237,79.69,GEN,North,0.10904924700804756
Dharmapuri,59,SAKTHIVEL.P.,Desiya Makkal Sakthi Katchi,213,79.69,GEN,North,0.09800628528571363
Dharmapuri,59,RAMASAMY.T.,My India Party,208,79.69,GEN,North,0.09570566826022739
Dharmapuri,59,MANI.L.,Dhesiya Makkal Kazhagam,194,79.69,GEN,North,0.08926394058886594
Dharmapuri,59,PALANI.S.K.,IND,160,79.69,GEN,North,0.07361974481555954
Dharmapuri,59,SUNDARAMOORTHY.M.,IND,127,79.69,GEN,North,0.05843567244735038
Dharmapuri,59,VENKATESWARAN.B.,IND,117,79.69,GEN,North,0.053834438396377915
Dharmapuri,59,SUBRAMANI.P.,IND,110,79.69,GEN,North,0.05061357456069718
Dharmapuri,59,RAJENDRAN.K.,IND,74,79.69,GEN,North,0.03404913197719628
Pappireddippatti,60,GOVINDASAMY.A,AIADMK,114507,82.15,GEN,North,51.81452890123713
Pappireddippatti,60,PRABHURAJASEKAR.M,DMK,77564,82.15,GEN,North,35.09778546023874
Pappireddippatti,60,PALANIAPPAN.P,AMMK,15863,82.15,GEN,North,7.178022932749305
Pappireddippatti,60,RAMESH.R,NTK,7573,82.15,GEN,North,3.426789867598215
Pappireddippatti,60,SRINIVASAN,MNM,1729,82.15,GEN,North,0.7823741821044915
Pappireddippatti,60,NONE OF THE ABOVE,NOTA,1338,82.15,GEN,North,0.6054463017095487
Pappireddippatti,60,GOPI.K,BSP,625,82.15,GEN,North,0.2828131080481823
Pappireddippatti,60,GOVINDASAMY.R,IND,432,82.15,GEN,North,0.19548042028290363
Pappireddippatti,60,MURUGAN.S,IND,300,82.15,GEN,North,0.1357502918631275
Pappireddippatti,60,VEERAMANI.T,IND,257,82.15,GEN,North,0.11629275002941256
Pappireddippatti,60,ANAND KUMAR.K,IND,187,82.15,GEN,North,0.08461768192801614
Pappireddippatti,60,MURUGAN.R,Anaithu Makkal Puratchi Katchi,150,82.15,GEN,North,0.06787514593156375
Pappireddippatti,60,ELANGO.S,IND,130,82.15,GEN,North,0.05882512647402192
Pappireddippatti,60,MANIVANNAN.K,IND,123,82.15,GEN,North,0.055657619663882274
Pappireddippatti,60,PALANIYAPPAN.R,IND,122,82.15,GEN,North,0.05520511869100519
Pappireddippatti,60,SELVAM.P,IND,94,82.15,GEN,North,0.04253509145044662
Harur,61,SAMPATHKUMAR.V,AIADMK,99061,78.46,SC,North,49.888449626067036
Harur,61,KUMAR.A,CPI(M),68699,78.46,SC,North,34.59773877571576
Harur,61,MURUGAN.R,AMMK,14327,78.46,SC,North,7.215269559086446
Harur,61,KEERTHANA.K,NTK,10950,78.46,SC,North,5.5145670183567095
